user_id,product_id,event_type,timestamp,event_date,product_name,category,price,rating
U1054,P106,purchase,2025-02-27 14:49:37.102599,2025-02-27,iPhone 13,Phones,36.27,3.4
U1056,P120,purchase,2025-04-22 08:47:39.423708,2025-04-22,Samsung 4K LED TV,Home Appliances,707.53,3.1
U1274,P137,purchase,2025-03-11 14:21:33.020064,2025-03-11,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1046,P110,purchase,2025-04-13 07:27:39.584090,2025-04-13,"MacBook Pro 16""",Laptops,807.76,4.4
U1276,P156,cart,2025-03-04 07:36:06.277912,2025-03-04,Carrots,Grocery,505.58,3.4
U1387,P144,view,2025-03-23 18:41:35.036151,2025-03-23,Almonds,Grocery,100.0,3.1
U1310,P151,purchase,2025-04-27 10:50:59.649530,2025-04-27,Cheese,Grocery,684.89,4.1
U1211,P116,cart,2025-04-22 03:15:56.453847,2025-04-22,MacBook Air M2,Laptops,540.87,4.9
U1219,P150,purchase,2025-03-04 01:54:13.889253,2025-03-04,Spinach,Grocery,21.37,4.4
U1263,P143,cart,2025-03-24 02:33:35.850379,2025-03-24,Olive Oil,Grocery,997.56,4.0
U1109,P129,cart,2025-03-09 19:55:13.612320,2025-03-09,Vitamix Blender,Home Appliances,171.77,3.8
U1030,P158,view,2025-03-01 11:19:41.975250,2025-03-01,Cereals,Grocery,305.46,4.3
U1269,P117,cart,2025-02-28 01:23:56.212341,2025-02-28,Alienware X17,Laptops,384.75,4.1
U1132,P101,purchase,2025-03-23 17:57:57.115873,2025-03-23,Samsung Galaxy S23,Phones,282.28,3.4
U1118,P128,purchase,2025-03-30 03:24:54.473147,2025-03-30,Ninja Air Fryer,Home Appliances,179.43,4.5
U1285,P105,purchase,2025-03-28 20:52:57.103996,2025-03-28,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1056,P136,view,2025-04-11 09:14:35.342161,2025-04-11,Gucci Sneakers,Clothing,877.6,3.6
U1149,P139,purchase,2025-03-30 04:53:05.907497,2025-03-30,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1066,P105,cart,2025-03-20 12:30:20.457896,2025-03-20,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1022,P103,cart,2025-02-27 16:12:15.454567,2025-02-27,OnePlus 11,Phones,893.26,3.2
U1377,P146,purchase,2025-03-23 15:03:52.444284,2025-03-23,Eggs,Grocery,794.16,3.8
U1477,P152,purchase,2025-03-21 07:01:02.092135,2025-03-21,Chicken Breast,Grocery,274.16,4.3
U1482,P112,cart,2025-04-09 04:57:12.723927,2025-04-09,HP Spectre x360,Laptops,957.64,3.7
U1492,P146,purchase,2025-03-05 17:22:16.216069,2025-03-05,Eggs,Grocery,794.16,3.8
U1426,P112,purchase,2025-04-15 01:44:39.096139,2025-04-15,HP Spectre x360,Laptops,957.64,3.7
U1117,P117,purchase,2025-04-07 14:18:26.140233,2025-04-07,Alienware X17,Laptops,384.75,4.1
U1261,P127,view,2025-03-23 02:29:29.695759,2025-03-23,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1483,P160,view,2025-03-16 20:21:46.651588,2025-03-16,Butter,Grocery,764.89,4.1
U1080,P107,view,2025-03-04 02:49:01.076313,2025-03-04,Motorola Edge 30,Phones,653.39,4.1
U1494,P133,cart,2025-04-02 22:13:03.771487,2025-04-02,H&M Casual Shirt,Clothing,236.76,3.1
U1140,P127,view,2025-03-17 13:22:00.728640,2025-03-17,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1365,P154,view,2025-03-08 11:39:25.770731,2025-03-08,Frozen Peas,Grocery,459.19,4.9
U1033,P110,view,2025-04-16 23:03:33.933544,2025-04-16,"MacBook Pro 16""",Laptops,807.76,4.4
U1372,P131,purchase,2025-04-07 18:22:49.818021,2025-04-07,Adidas Ultraboost,Clothing,561.38,4.4
U1380,P109,purchase,2025-03-22 04:01:23.667214,2025-03-22,Oppo Find X5,Phones,811.34,3.0
U1183,P157,cart,2025-03-10 23:42:57.078871,2025-03-10,Cucumber,Grocery,913.5,4.7
U1449,P113,purchase,2025-03-25 01:47:08.342373,2025-03-25,Lenovo ThinkPad X1 Carbon,Laptops,101.82,3.2
U1001,P103,view,2025-04-12 17:27:07.973888,2025-04-12,OnePlus 11,Phones,893.26,3.2
U1280,P133,cart,2025-03-01 13:54:45.293883,2025-03-01,H&M Casual Shirt,Clothing,236.76,3.1
U1406,P118,purchase,2025-03-20 11:38:13.972990,2025-03-20,Acer Predator Helios 300,Laptops,831.11,4.2
U1206,P129,view,2025-02-28 02:04:37.596900,2025-02-28,Vitamix Blender,Home Appliances,171.77,3.8
U1056,P139,view,2025-04-24 23:28:02.002981,2025-04-24,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1264,P133,purchase,2025-04-11 05:38:55.164479,2025-04-11,H&M Casual Shirt,Clothing,236.76,3.1
U1398,P136,purchase,2025-02-27 05:56:38.724704,2025-02-27,Gucci Sneakers,Clothing,877.6,3.6
U1062,P116,view,2025-03-24 03:08:06.052558,2025-03-24,MacBook Air M2,Laptops,540.87,4.9
U1408,P100,view,2025-03-10 09:26:26.679950,2025-03-10,iPhone 14,Phones,643.03,3.1
U1488,P154,purchase,2025-02-28 05:12:09.469072,2025-02-28,Frozen Peas,Grocery,459.19,4.9
U1196,P136,purchase,2025-04-20 20:17:39.250251,2025-04-20,Gucci Sneakers,Clothing,877.6,3.6
U1321,P109,purchase,2025-03-11 17:43:39.545899,2025-03-11,Oppo Find X5,Phones,811.34,3.0
U1071,P143,cart,2025-03-19 23:09:01.189048,2025-03-19,Olive Oil,Grocery,997.56,4.0
U1478,P129,purchase,2025-04-20 09:51:39.059079,2025-04-20,Vitamix Blender,Home Appliances,171.77,3.8
U1297,P143,purchase,2025-02-28 22:04:00.732867,2025-02-28,Olive Oil,Grocery,997.56,4.0
U1395,P136,purchase,2025-04-05 18:39:24.884557,2025-04-05,Gucci Sneakers,Clothing,877.6,3.6
U1378,P145,purchase,2025-04-09 05:16:52.699286,2025-04-09,Bananas,Grocery,118.55,4.3
U1198,P100,purchase,2025-04-05 06:52:57.089206,2025-04-05,iPhone 14,Phones,643.03,3.1
U1375,P121,cart,2025-04-17 21:54:03.151342,2025-04-17,LG Washing Machine,Home Appliances,235.62,3.6
U1431,P160,view,2025-03-20 08:04:11.243187,2025-03-20,Butter,Grocery,764.89,4.1
U1437,P155,purchase,2025-04-21 08:19:39.726006,2025-04-21,Grapes,Grocery,877.09,3.5
U1217,P130,purchase,2025-03-26 20:46:28.578332,2025-03-26,Nike Air Max,Clothing,989.63,4.3
U1198,P115,view,2025-03-29 03:39:26.091228,2025-03-29,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1011,P158,purchase,2025-04-08 11:27:23.879282,2025-04-08,Cereals,Grocery,305.46,4.3
U1430,P137,purchase,2025-04-03 03:05:05.169451,2025-04-03,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1350,P114,view,2025-04-03 16:40:15.814395,2025-04-03,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1060,P156,view,2025-04-16 00:54:34.201489,2025-04-16,Carrots,Grocery,505.58,3.4
U1427,P115,purchase,2025-03-31 08:54:44.557513,2025-03-31,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1042,P159,view,2025-04-07 13:28:13.033635,2025-04-07,Yogurt,Grocery,612.88,3.3
U1451,P105,cart,2025-03-15 15:28:30.682794,2025-03-15,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1339,P138,purchase,2025-04-11 08:19:11.108970,2025-04-11,Lacoste Polo Shirt,Clothing,915.4,3.9
U1189,P144,view,2025-04-19 01:00:21.427960,2025-04-19,Almonds,Grocery,100.0,3.1
U1256,P109,purchase,2025-03-19 07:13:01.870439,2025-03-19,Oppo Find X5,Phones,811.34,3.0
U1492,P151,cart,2025-04-05 08:54:36.622789,2025-04-05,Cheese,Grocery,684.89,4.1
U1498,P101,view,2025-03-20 22:33:03.336754,2025-03-20,Samsung Galaxy S23,Phones,282.28,3.4
U1133,P151,purchase,2025-04-19 01:19:03.095823,2025-04-19,Cheese,Grocery,684.89,4.1
U1006,P104,cart,2025-03-16 01:45:23.374199,2025-03-16,Xiaomi Redmi Note 12,Phones,427.7,3.1
U1165,P148,view,2025-04-03 16:18:53.833140,2025-04-03,Rice,Grocery,996.16,4.1
U1211,P126,view,2025-02-27 01:59:53.686834,2025-02-27,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1164,P124,purchase,2025-03-27 15:54:40.349070,2025-03-27,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1310,P138,view,2025-03-16 02:22:50.900187,2025-03-16,Lacoste Polo Shirt,Clothing,915.4,3.9
U1297,P156,purchase,2025-03-18 09:54:04.461495,2025-03-18,Carrots,Grocery,505.58,3.4
U1441,P125,cart,2025-03-24 20:31:50.050748,2025-03-24,Breville Espresso Machine,Home Appliances,376.48,3.4
U1075,P145,view,2025-04-07 22:18:20.044966,2025-04-07,Bananas,Grocery,118.55,4.3
U1029,P135,view,2025-04-07 03:51:01.543058,2025-04-07,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1451,P141,purchase,2025-03-17 04:16:57.414699,2025-03-17,Brown Bread,Grocery,588.74,4.8
U1414,P108,purchase,2025-03-14 22:00:57.113027,2025-03-14,Realme GT 2 Pro,Phones,228.24,4.2
U1276,P158,view,2025-03-06 15:49:41.537469,2025-03-06,Cereals,Grocery,305.46,4.3
U1259,P109,purchase,2025-03-17 14:03:25.552342,2025-03-17,Oppo Find X5,Phones,811.34,3.0
U1334,P114,purchase,2025-04-27 08:02:23.626512,2025-04-27,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1305,P159,purchase,2025-04-04 00:54:08.413907,2025-04-04,Yogurt,Grocery,612.88,3.3
U1495,P100,view,2025-03-25 07:20:38.985061,2025-03-25,iPhone 14,Phones,643.03,3.1
U1456,P125,view,2025-04-27 21:23:04.495273,2025-04-27,Breville Espresso Machine,Home Appliances,376.48,3.4
U1271,P122,purchase,2025-03-22 14:57:50.269567,2025-03-22,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1035,P131,view,2025-04-17 00:54:45.701330,2025-04-17,Adidas Ultraboost,Clothing,561.38,4.4
U1166,P157,view,2025-02-27 22:31:10.688593,2025-02-27,Cucumber,Grocery,913.5,4.7
U1116,P150,purchase,2025-03-05 13:10:05.605221,2025-03-05,Spinach,Grocery,21.37,4.4
U1326,P112,cart,2025-03-02 07:40:31.913356,2025-03-02,HP Spectre x360,Laptops,957.64,3.7
U1081,P160,purchase,2025-04-12 19:35:43.541464,2025-04-12,Butter,Grocery,764.89,4.1
U1176,P129,view,2025-03-08 00:31:59.693962,2025-03-08,Vitamix Blender,Home Appliances,171.77,3.8
U1150,P105,view,2025-04-05 02:00:29.822265,2025-04-05,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1048,P149,purchase,2025-04-13 20:56:31.473526,2025-04-13,Tomatoes,Grocery,971.37,4.7
U1071,P135,purchase,2025-03-31 07:27:04.924742,2025-03-31,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1054,P135,view,2025-04-07 19:59:54.729695,2025-04-07,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1214,P160,view,2025-04-17 00:13:38.342710,2025-04-17,Butter,Grocery,764.89,4.1
U1090,P150,purchase,2025-03-20 12:23:18.337454,2025-03-20,Spinach,Grocery,21.37,4.4
U1167,P122,purchase,2025-04-25 23:39:27.005107,2025-04-25,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1146,P142,purchase,2025-03-12 09:32:39.270171,2025-03-12,Oats,Grocery,405.41,3.4
U1203,P107,purchase,2025-04-05 23:09:53.370179,2025-04-05,Motorola Edge 30,Phones,653.39,4.1
U1031,P129,purchase,2025-03-06 04:48:19.587600,2025-03-06,Vitamix Blender,Home Appliances,171.77,3.8
U1112,P103,view,2025-03-24 17:23:15.111310,2025-03-24,OnePlus 11,Phones,893.26,3.2
U1209,P101,view,2025-03-03 18:24:30.688982,2025-03-03,Samsung Galaxy S23,Phones,282.28,3.4
U1065,P135,view,2025-04-21 16:14:10.718138,2025-04-21,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1073,P129,view,2025-03-30 13:35:20.183316,2025-03-30,Vitamix Blender,Home Appliances,171.77,3.8
U1045,P146,purchase,2025-04-05 01:26:06.349838,2025-04-05,Eggs,Grocery,794.16,3.8
U1464,P111,view,2025-03-24 20:19:25.200340,2025-03-24,Dell XPS 13,Laptops,346.85,3.3
U1462,P108,purchase,2025-03-12 16:40:08.473489,2025-03-12,Realme GT 2 Pro,Phones,228.24,4.2
U1473,P140,cart,2025-04-04 08:38:10.640926,2025-04-04,Organic Avocados,Grocery,565.75,3.5
U1179,P105,view,2025-04-07 02:30:54.083782,2025-04-07,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1335,P157,view,2025-04-04 21:21:21.354941,2025-04-04,Cucumber,Grocery,913.5,4.7
U1272,P145,cart,2025-03-11 03:03:04.491183,2025-03-11,Bananas,Grocery,118.55,4.3
U1254,P147,cart,2025-03-26 00:18:38.234647,2025-03-26,Milk,Grocery,72.89,3.8
U1384,P120,view,2025-03-19 16:57:44.063340,2025-03-19,Samsung 4K LED TV,Home Appliances,707.53,3.1
U1417,P149,purchase,2025-04-25 19:48:46.584224,2025-04-25,Tomatoes,Grocery,971.37,4.7
U1467,P148,view,2025-03-05 05:34:33.595534,2025-03-05,Rice,Grocery,996.16,4.1
U1195,P146,view,2025-03-07 07:35:38.126921,2025-03-07,Eggs,Grocery,794.16,3.8
U1448,P119,purchase,2025-04-06 04:07:40.991270,2025-04-06,Razer Blade 15,Laptops,863.09,4.2
U1457,P109,purchase,2025-03-20 03:33:06.506223,2025-03-20,Oppo Find X5,Phones,811.34,3.0
U1214,P114,purchase,2025-04-03 07:23:14.526537,2025-04-03,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1153,P124,purchase,2025-04-05 15:08:26.657031,2025-04-05,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1012,P106,purchase,2025-03-20 22:48:10.296984,2025-03-20,iPhone 13,Phones,36.27,3.4
U1170,P115,view,2025-04-02 13:44:09.826577,2025-04-02,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1255,P146,purchase,2025-03-04 22:06:11.992092,2025-03-04,Eggs,Grocery,794.16,3.8
U1320,P113,purchase,2025-04-16 04:22:11.658649,2025-04-16,Lenovo ThinkPad X1 Carbon,Laptops,101.82,3.2
U1158,P131,purchase,2025-04-19 09:29:34.776966,2025-04-19,Adidas Ultraboost,Clothing,561.38,4.4
U1132,P115,cart,2025-03-26 04:05:06.958278,2025-03-26,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1492,P126,view,2025-03-18 17:12:53.342614,2025-03-18,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1209,P134,view,2025-04-14 07:53:54.848187,2025-04-14,Zara Men’s Jacket,Clothing,322.3,3.5
U1481,P120,purchase,2025-03-16 07:04:41.590329,2025-03-16,Samsung 4K LED TV,Home Appliances,707.53,3.1
U1383,P143,view,2025-03-10 14:55:52.442461,2025-03-10,Olive Oil,Grocery,997.56,4.0
U1234,P142,purchase,2025-04-06 03:26:33.268100,2025-04-06,Oats,Grocery,405.41,3.4
U1201,P128,purchase,2025-04-24 07:34:31.670097,2025-04-24,Ninja Air Fryer,Home Appliances,179.43,4.5
U1260,P125,purchase,2025-04-20 11:35:17.730360,2025-04-20,Breville Espresso Machine,Home Appliances,376.48,3.4
U1360,P151,cart,2025-04-27 11:20:17.579119,2025-04-27,Cheese,Grocery,684.89,4.1
U1179,P159,purchase,2025-04-01 18:32:35.153068,2025-04-01,Yogurt,Grocery,612.88,3.3
U1204,P160,view,2025-04-07 17:58:17.939470,2025-04-07,Butter,Grocery,764.89,4.1
U1066,P117,purchase,2025-03-22 16:40:49.374038,2025-03-22,Alienware X17,Laptops,384.75,4.1
U1489,P159,purchase,2025-04-09 07:09:25.675168,2025-04-09,Yogurt,Grocery,612.88,3.3
U1226,P156,purchase,2025-03-30 10:28:06.090774,2025-03-30,Carrots,Grocery,505.58,3.4
U1436,P134,cart,2025-02-27 02:50:48.554257,2025-02-27,Zara Men’s Jacket,Clothing,322.3,3.5
U1438,P154,view,2025-03-11 14:00:56.876432,2025-03-11,Frozen Peas,Grocery,459.19,4.9
U1319,P118,cart,2025-03-16 02:43:53.930053,2025-03-16,Acer Predator Helios 300,Laptops,831.11,4.2
U1424,P105,purchase,2025-04-27 16:34:26.538374,2025-04-27,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1296,P103,purchase,2025-04-25 05:21:43.400854,2025-04-25,OnePlus 11,Phones,893.26,3.2
U1185,P100,view,2025-03-08 13:54:27.972728,2025-03-08,iPhone 14,Phones,643.03,3.1
U1499,P159,view,2025-04-12 15:48:07.118808,2025-04-12,Yogurt,Grocery,612.88,3.3
U1261,P119,purchase,2025-03-24 19:28:20.458493,2025-03-24,Razer Blade 15,Laptops,863.09,4.2
U1247,P119,purchase,2025-04-09 01:01:23.097317,2025-04-09,Razer Blade 15,Laptops,863.09,4.2
U1064,P115,cart,2025-04-17 06:29:16.092263,2025-04-17,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1139,P151,view,2025-04-04 13:00:50.498356,2025-04-04,Cheese,Grocery,684.89,4.1
U1027,P119,purchase,2025-03-11 20:23:12.081979,2025-03-11,Razer Blade 15,Laptops,863.09,4.2
U1449,P147,purchase,2025-04-25 07:31:02.503569,2025-04-25,Milk,Grocery,72.89,3.8
U1280,P109,purchase,2025-03-14 03:32:30.434510,2025-03-14,Oppo Find X5,Phones,811.34,3.0
U1077,P105,cart,2025-03-16 10:14:15.901594,2025-03-16,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1326,P127,purchase,2025-03-21 10:51:38.576044,2025-03-21,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1309,P147,purchase,2025-04-07 18:20:32.892534,2025-04-07,Milk,Grocery,72.89,3.8
U1083,P122,view,2025-04-14 04:08:01.925395,2025-04-14,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1402,P111,view,2025-04-27 20:39:17.988232,2025-04-27,Dell XPS 13,Laptops,346.85,3.3
U1204,P142,purchase,2025-04-07 17:48:33.749737,2025-04-07,Oats,Grocery,405.41,3.4
U1410,P118,purchase,2025-03-12 16:22:22.692706,2025-03-12,Acer Predator Helios 300,Laptops,831.11,4.2
U1045,P149,view,2025-04-04 21:20:22.604042,2025-04-04,Tomatoes,Grocery,971.37,4.7
U1343,P145,purchase,2025-04-15 06:52:44.766442,2025-04-15,Bananas,Grocery,118.55,4.3
U1396,P112,purchase,2025-03-16 01:53:22.942107,2025-03-16,HP Spectre x360,Laptops,957.64,3.7
U1041,P133,view,2025-04-26 18:50:47.526445,2025-04-26,H&M Casual Shirt,Clothing,236.76,3.1
U1127,P100,purchase,2025-03-06 04:28:39.917121,2025-03-06,iPhone 14,Phones,643.03,3.1
U1219,P114,cart,2025-04-19 07:48:07.675440,2025-04-19,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1172,P143,purchase,2025-02-27 09:41:16.670517,2025-02-27,Olive Oil,Grocery,997.56,4.0
U1147,P132,purchase,2025-03-07 20:06:02.243930,2025-03-07,Levi’s 501 Jeans,Clothing,844.42,4.6
U1257,P151,view,2025-04-22 03:01:37.585704,2025-04-22,Cheese,Grocery,684.89,4.1
U1033,P133,purchase,2025-04-25 23:01:12.973294,2025-04-25,H&M Casual Shirt,Clothing,236.76,3.1
U1300,P151,cart,2025-04-17 12:15:10.922010,2025-04-17,Cheese,Grocery,684.89,4.1
U1011,P125,cart,2025-04-10 13:20:14.823490,2025-04-10,Breville Espresso Machine,Home Appliances,376.48,3.4
U1443,P149,view,2025-03-23 14:23:05.419729,2025-03-23,Tomatoes,Grocery,971.37,4.7
U1433,P106,purchase,2025-04-08 16:40:47.099886,2025-04-08,iPhone 13,Phones,36.27,3.4
U1022,P111,view,2025-03-01 09:30:33.859221,2025-03-01,Dell XPS 13,Laptops,346.85,3.3
U1417,P156,cart,2025-03-24 19:00:32.412984,2025-03-24,Carrots,Grocery,505.58,3.4
U1100,P142,purchase,2025-04-15 10:27:48.533356,2025-04-15,Oats,Grocery,405.41,3.4
U1042,P151,purchase,2025-03-09 06:58:45.603310,2025-03-09,Cheese,Grocery,684.89,4.1
U1126,P155,view,2025-04-23 06:10:55.717588,2025-04-23,Grapes,Grocery,877.09,3.5
U1362,P125,view,2025-04-01 09:46:25.625672,2025-04-01,Breville Espresso Machine,Home Appliances,376.48,3.4
U1312,P147,purchase,2025-03-22 00:06:45.420072,2025-03-22,Milk,Grocery,72.89,3.8
U1217,P100,purchase,2025-04-24 23:10:02.826577,2025-04-24,iPhone 14,Phones,643.03,3.1
U1122,P131,view,2025-04-16 00:31:03.972095,2025-04-16,Adidas Ultraboost,Clothing,561.38,4.4
U1365,P146,purchase,2025-03-16 23:23:35.272134,2025-03-16,Eggs,Grocery,794.16,3.8
U1258,P124,view,2025-03-25 06:04:45.574545,2025-03-25,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1029,P112,view,2025-04-16 21:14:02.155336,2025-04-16,HP Spectre x360,Laptops,957.64,3.7
U1357,P112,view,2025-04-16 18:09:28.323371,2025-04-16,HP Spectre x360,Laptops,957.64,3.7
U1228,P135,purchase,2025-04-07 00:04:16.999323,2025-04-07,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1318,P138,purchase,2025-03-28 19:34:38.733235,2025-03-28,Lacoste Polo Shirt,Clothing,915.4,3.9
U1025,P105,view,2025-02-28 22:07:58.466357,2025-02-28,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1141,P102,purchase,2025-04-03 14:53:43.072294,2025-04-03,Google Pixel 7,Phones,739.11,4.4
U1107,P119,purchase,2025-03-03 05:28:47.515349,2025-03-03,Razer Blade 15,Laptops,863.09,4.2
U1243,P152,view,2025-03-27 16:07:11.312436,2025-03-27,Chicken Breast,Grocery,274.16,4.3
U1054,P148,purchase,2025-04-01 03:26:58.602960,2025-04-01,Rice,Grocery,996.16,4.1
U1382,P106,purchase,2025-03-24 06:46:10.552671,2025-03-24,iPhone 13,Phones,36.27,3.4
U1238,P148,purchase,2025-04-08 16:04:55.567867,2025-04-08,Rice,Grocery,996.16,4.1
U1212,P102,purchase,2025-04-21 07:29:39.692207,2025-04-21,Google Pixel 7,Phones,739.11,4.4
U1053,P156,purchase,2025-03-06 16:27:34.975626,2025-03-06,Carrots,Grocery,505.58,3.4
U1198,P156,purchase,2025-04-12 16:10:49.969800,2025-04-12,Carrots,Grocery,505.58,3.4
U1389,P160,cart,2025-04-17 04:11:13.149231,2025-04-17,Butter,Grocery,764.89,4.1
U1366,P139,purchase,2025-03-26 17:05:48.023911,2025-03-26,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1026,P146,purchase,2025-03-16 07:15:11.406259,2025-03-16,Eggs,Grocery,794.16,3.8
U1050,P137,purchase,2025-04-13 08:07:21.244964,2025-04-13,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1432,P140,cart,2025-03-03 12:04:33.620625,2025-03-03,Organic Avocados,Grocery,565.75,3.5
U1268,P121,purchase,2025-04-06 09:41:06.024883,2025-04-06,LG Washing Machine,Home Appliances,235.62,3.6
U1471,P100,purchase,2025-04-20 14:46:34.415141,2025-04-20,iPhone 14,Phones,643.03,3.1
U1039,P113,purchase,2025-03-20 17:38:30.367711,2025-03-20,Lenovo ThinkPad X1 Carbon,Laptops,101.82,3.2
U1174,P114,cart,2025-03-08 17:14:01.547426,2025-03-08,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1084,P145,view,2025-04-26 19:24:05.046575,2025-04-26,Bananas,Grocery,118.55,4.3
U1241,P159,view,2025-04-01 11:17:47.924964,2025-04-01,Yogurt,Grocery,612.88,3.3
U1270,P143,purchase,2025-04-09 03:52:02.476279,2025-04-09,Olive Oil,Grocery,997.56,4.0
U1227,P133,purchase,2025-02-27 12:04:00.258340,2025-02-27,H&M Casual Shirt,Clothing,236.76,3.1
U1241,P108,purchase,2025-03-22 06:23:35.333615,2025-03-22,Realme GT 2 Pro,Phones,228.24,4.2
U1306,P148,view,2025-04-18 03:55:47.871362,2025-04-18,Rice,Grocery,996.16,4.1
U1116,P129,view,2025-04-12 04:39:00.178470,2025-04-12,Vitamix Blender,Home Appliances,171.77,3.8
U1212,P106,cart,2025-02-27 02:44:44.608612,2025-02-27,iPhone 13,Phones,36.27,3.4
U1282,P144,purchase,2025-04-22 02:40:31.493672,2025-04-22,Almonds,Grocery,100.0,3.1
U1398,P139,cart,2025-03-05 07:54:56.853146,2025-03-05,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1427,P109,view,2025-04-24 13:09:45.782804,2025-04-24,Oppo Find X5,Phones,811.34,3.0
U1103,P143,purchase,2025-03-03 23:52:30.206076,2025-03-03,Olive Oil,Grocery,997.56,4.0
U1388,P137,purchase,2025-03-20 12:16:33.117557,2025-03-20,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1196,P116,cart,2025-03-24 16:07:56.374830,2025-03-24,MacBook Air M2,Laptops,540.87,4.9
U1396,P107,purchase,2025-03-31 01:45:25.916176,2025-03-31,Motorola Edge 30,Phones,653.39,4.1
U1248,P121,purchase,2025-04-18 06:33:45.274283,2025-04-18,LG Washing Machine,Home Appliances,235.62,3.6
U1020,P128,purchase,2025-04-02 21:35:42.008258,2025-04-02,Ninja Air Fryer,Home Appliances,179.43,4.5
U1286,P155,view,2025-03-25 06:50:03.111974,2025-03-25,Grapes,Grocery,877.09,3.5
U1462,P100,view,2025-04-07 00:19:02.370297,2025-04-07,iPhone 14,Phones,643.03,3.1
U1146,P135,view,2025-04-04 15:02:18.323897,2025-04-04,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1370,P145,purchase,2025-03-20 00:24:27.379637,2025-03-20,Bananas,Grocery,118.55,4.3
U1401,P122,cart,2025-04-18 10:47:54.847752,2025-04-18,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1496,P132,view,2025-04-01 22:11:27.777377,2025-04-01,Levi’s 501 Jeans,Clothing,844.42,4.6
U1086,P141,view,2025-03-08 17:31:57.544725,2025-03-08,Brown Bread,Grocery,588.74,4.8
U1444,P118,view,2025-04-07 22:36:59.057517,2025-04-07,Acer Predator Helios 300,Laptops,831.11,4.2
U1393,P108,view,2025-02-28 15:19:58.349751,2025-02-28,Realme GT 2 Pro,Phones,228.24,4.2
U1202,P111,view,2025-03-01 02:18:48.643780,2025-03-01,Dell XPS 13,Laptops,346.85,3.3
U1422,P107,cart,2025-03-01 19:45:54.301365,2025-03-01,Motorola Edge 30,Phones,653.39,4.1
U1019,P150,purchase,2025-04-14 10:06:31.882031,2025-04-14,Spinach,Grocery,21.37,4.4
U1308,P142,purchase,2025-04-05 09:43:49.054134,2025-04-05,Oats,Grocery,405.41,3.4
U1282,P122,purchase,2025-04-14 19:31:10.971818,2025-04-14,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1132,P125,purchase,2025-04-26 13:01:32.245095,2025-04-26,Breville Espresso Machine,Home Appliances,376.48,3.4
U1010,P124,purchase,2025-03-21 01:23:01.207316,2025-03-21,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1349,P143,cart,2025-04-20 10:02:52.006708,2025-04-20,Olive Oil,Grocery,997.56,4.0
U1223,P139,purchase,2025-03-31 21:51:56.677274,2025-03-31,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1125,P136,purchase,2025-03-05 12:03:25.401108,2025-03-05,Gucci Sneakers,Clothing,877.6,3.6
